what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569518909647
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1569518923324
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569518951120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569518954297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569518956235
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569518957801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569518960326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569518961854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569518962295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519015043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519015052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519017051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519017085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519052440
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569519056336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519366700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519372598
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569519380103
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1569519382361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519382738
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519383916
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569519385487
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569519399751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519403313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569519428993
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1569519429042
