what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569524839256
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569524841818
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569524864094
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1569524970679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569524970960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569524972206
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1569524998274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569524998555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569524999664
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569525002523
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569525085472
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525105968
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525167297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1569525197556
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525200820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1569525205585
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1569525206366
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525208568
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525215098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1569525223127
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525226205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1569525230126
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1569525234328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1569525259431
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569525277380
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1569525282770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525285082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525285222
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525298835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525299494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525303927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525818898
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569525830817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1569525917734
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1569525924436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525924733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569525925857
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569525927576
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525936402
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569525936449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525936573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525936948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525937151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525937323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525937433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525937761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525937964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525938151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569525939307
