what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789278221
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1570789306417
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1570789306637
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1570789306841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1570789323285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1570789344989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789393036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789414972
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1570789418479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789423276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789424948
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1570789426756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1570789426884
activated,editor,org.eclipse.wb.core.ui,1.8.0.r45x201506110822,"org.eclipse.wb.core.guiEditor",1570789431161
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1570789431161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1570789558160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1570789559808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1570789562901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789601194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789613455
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1570789615070
activated,editor,org.eclipse.wb.core.ui,1.8.0.r45x201506110822,"org.eclipse.wb.core.guiEditor",1570789618444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789792542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789795788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1570789800653
