what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085448214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085505299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085505333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085506908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085506972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085538541
activated,editor,org.eclipse.datatools.sqltools.data.ui,1.2.1.v201010270945,"org.eclipse.datatools.sqltools.data.internal.ui.editor.tableDataEditor",1571085538818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1571085543759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1571085545821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1571085548430
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085557933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085559504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085561250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085565309
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571085569094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085569259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085575278
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571085617769
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1571085622735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085634583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085679039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085679054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085680652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085680710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085698488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085698544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085786593
activated,editor,org.eclipse.datatools.sqltools.data.ui,1.2.1.v201010270945,"org.eclipse.datatools.sqltools.data.internal.ui.editor.tableDataEditor",1571085811482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1571085817247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1571085823372
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1571085825594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1571085851489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1571085858280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1571085862389
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571085870486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085873387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085923003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085923017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571085925250
