what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133092725
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569133096644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133138223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133142323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133171646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133172682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133184521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133185815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569133198042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569133281628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134144772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134147934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134148425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134166364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134166837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134204092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134207895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134227124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134230368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134236146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134239730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134272149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134272606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134296143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134300617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134334787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134335226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134356981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134357028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134363290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134363305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134367375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134367406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569134706162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569134708723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569134715593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134715608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134716050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569134722928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134773361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134777930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134801878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134806328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569134836928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569134838729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1569134885986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569134888540
