what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.ercp,1.0.0.r37x201106081556,"org.eclipse.wb.ercp",1571066201476
started,bundle,org.eclipse.wb.os,1.8.0.r45x201506110820,"org.eclipse.wb.os",1571066202281
error,log,,,"Designer [1.8.0.r45x201506110820.201910142046]: Plug-in ""org.eclipse.wb.ercp"" was unable to instantiate class ""org.eclipse.wb.internal.ercp.ToolkitProvider"".",1571066202306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066202432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066206987
started,bundle,org.eclipse.wb.rcp.swing2swt,1.8.0.r45x201506110827,"org.eclipse.wb.rcp.swing2swt",1571066207949
started,bundle,org.eclipse.wb.swing.jsr296,1.8.0.r45x201506110826,"org.eclipse.wb.swing.jsr296",1571066210047
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.8.0.r45x201506110826,"org.eclipse.wb.swing.MigLayout.lib",1571066211558
started,bundle,org.eclipse.wb.swing.MigLayout,1.8.0.r45x201506110826,"org.eclipse.wb.swing.MigLayout",1571066211559
started,bundle,org.eclipse.wb.swing.java6,1.8.0.r45x201506110826,"org.eclipse.wb.swing.java6",1571066211696
started,bundle,org.eclipse.wb.layout.group,1.8.0.r45x201506110824,"org.eclipse.wb.layout.group",1571066211702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066212318
started,bundle,org.eclipse.wb.os.win32,1.8.0.r45x201506110820,"org.eclipse.wb.os.win32",1571066285909
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571066292315
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571066292554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066294532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066294976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066316008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066353652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066433823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066445621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066448086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066481974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066483357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066486780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066487030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571066511233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571067412070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571069953815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571069957261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571080310745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571080321627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571080339374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1571080341520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1571080342023
