what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339281410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339281545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339289263
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1571339289358
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571339299974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1571339412310
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571339657674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339668173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339690885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339691044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339725240
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571339737664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1571339770288
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1571339787249
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571339805370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339809877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339827652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339827846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571339847958
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571339848507
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1571339849943
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571339852872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1571339862739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1571339872216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1571339928327
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1571339971802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1571340021325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1571340023901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1571340050258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1571340053964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1571340070473
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571340072461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571340076529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571340089843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571340089912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1571340103898
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1571340104010
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1571340139560
