what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164329764
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164353091
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164376318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1569164388020
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164392178
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164413365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1569164417660
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1569164419589
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1569164429443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1569164441491
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164446491
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164451132
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569164452548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1569164465354
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1569164475624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569164482133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569164482515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1569164525973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1569164530457
