what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569556662066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569556662712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569556662821
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1569556662837
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569556694127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569556704568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569556704677
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1569556704693
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1569556837475
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569556911546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569556935270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569557001595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1569557090947
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1569557097948
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569557098291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569557098608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569557099812
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569557099843
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569557104479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1569557104479
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201005250945,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1569557121481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569557145494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569557914585
executed,command,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201009230800,"org.eclipse.datatools.sqltools.sqleditor.ExecuteSelectionAction",1569557950006
activated,view,org.eclipse.datatools.sqltools.result.ui,1.1.1.v201101140415,"org.eclipse.datatools.sqltools.result.resultView",1569557950382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1569557950679
